 [-1.25, -0.15625, -1.25, -0.625, -0.3125, 0.625, 0.625, -0.75, 0.75, -0.25, -1.5, 1, -1.5, -0.75, 0.5, -0.046875, 0.875, -0.625, 1, -0.875, 0.75, -0.75, 0.25, 0.15625, -0.625, 0.75, -0.75, 0.875, 0.625, 0.875, 1.5, 0.625, 0.625, 1.25, -1.25, 1, -1.25, 1, 1.25, -1, -0.3125, -0.0117188, 1.5, -2.5, -0.375, -1.25, -1, -1, 1.25, 0.4375, 1.75, 0.625, -0.375, 0.625, -0.125, 1.5, -0.5, 1, -0.3125, -0.375, 0.75, 2, 0.109375, 0.5, 1.5, 1.25, 0.5, -0.4375, 0.1875, 0.109375, 0.4375, -0.5, -1.5, 0.5, -0.375, 1.25, 0.21875, 0.25, -0.25, 1, 1.75, -1, 0.0625, -0.4375, -0.75, -1, -0.03125, 0.75, -2, 0.875, 1, 0.875, 0.1875, -1, 0.0390625, -0.046875, -0.75, 1.75, -1, 0.375]
 [-0.125, -0.625, 1, -0.625, 0.75, -0.0390625, -0.625, 0.875, -0.625, -0.375, -0.09375, -0.4375, 0.109375, -1.25, -0.5, 0.75, -0.5, -0.5, 0.375, 0.625, -1.5, -0.125, 0.75, 0.3125, 1, -0.4375, 0.875, -0.75, 1, -1, -0.5, -1, 1.5, -2.5, 1.75, -1.5, 0.625, -0.75, -1, 1, 1.25, 0.5, 1.25, -1.25, 0.75, 0.4375, -1.25, -1.25, 0.21875, 0.0234375, 0.5, -0.21875, 0.15625, 0.0546875, -0.625, 2.5, 1.25, -0.0390625, -1.25, -0.4375, 1, 0.875, -0.25, -1.75, -1, 1.5, 0.5, 0.3125, 0.0625, 0.0273438, -0.75, -0.4375, -0.375, 1.25, -1.25, -0.625, -1.25, 2.5, 2.5, 1.5, -0.0078125, 0.75, -0.875, 0.375, -0.0195313, 1.75, -0.15625, -0.0136719, 0.109375, 0.625, -0.375, -0.25, 1, 0.21875, 0.875, 0.375, -0.25, -0.25, -0.3125, 1]
 [-0.375, -0.0136719, 0.625, 0.875, 0.875, 1.75, -0.625, 1.25, -0.375, 0.625, -1.5, -2, -0.625, -0.875, -1.75, -1, 0.75, -0.15625, 0.625, -1.25, 0.109375, 0.625, 0.875, -0.15625, 0.00292969, -0.625, 1, 1.25, 0.5, 0.4375, -0.15625, -0.00341797, 0.625, 1, 0.875, -0.625, -0.625, -0.25, -0.4375, -0.125, -1.75, -2, -0.625, -0.5, -0.4375, -1.25, -0.5, 0.0546875, -0.0625, 1.25, -2.5, -1, 0.75, 0.375, -2, -0.09375, 1, 1, -0.625, -0.5, -1.75, -1.5, -0.125, -0.21875, -0.4375, -0.4375, -0.078125, 0.25, -0.046875, -0.625, -0.375, -1, -2, -0.3125, -0.625, -1.75, 0.21875, -0.1875, -0.375, -1.5, 0.875, -0.3125, 0.5, -0.5, -2, -2.5, 1.75, 0.375, 0.75, -0.75, -2, 0.75, -1.25, -0.3125, 0.875, -0.1875, 1.25, 0.75, -0.625, 0.4375]
 [-2, 0.21875, -0.625, 0.15625, -1.75, -1.5, -0.875, 0.25, 1, 1.25, -0.375, -1, 0.75, -0.5, 1.25, -0.21875, 1.25, -0.21875, -0.875, 0.75, -2.5, 0.5, 1.5, 0.875, -0.5, -0.3125, -0.078125, 0.1875, 1.5, -0.625, 0.375, 1, 0.5, 0.5, 0.875, -0.3125, 0.625, -0.4375, -1.5, 0.15625, 0.75, -1.5, 0.625, 0.25, -0.0390625, 1, -2.5, -0.109375, -1, 0.1875, 1.5, 0.4375, -0.625, 0.375, 0.625, -1.25, 0.4375, 0.0390625, 0.875, 0.5, 1.5, -1.25, 0.4375, 0.875, -1.25, -0.875, -0.75, 0.3125, -1.25, -1.5, 0.625, -0.625, -1, 0.75, 0.3125, 2, -1.5, 0.5, 0.75, 1, 0.5, 1.25, 0.25, 0.3125, 0.109375, 2, -0.5, 0.21875, -1.5, 0.625, 0.3125, -0.3125, 0.03125, 1.75, -1.25, 1, 0.1875, 1, 1.25, 0.875]
 [0.4375, 0.5, 0.875, 1.25, -2, -0.03125, 0.875, 0.75, -0.21875, -0.875, -1.25, 0.75, 1, 1.25, -1.75, 0.09375, -0.75, 0.5, 1.25, 0.21875, 2, 0.4375, -0.25, 0.875, -0.625, 0.0234375, 0.03125, -0.09375, -0.5, -0.015625, -1.25, 0.15625, 0.0234375, 0.125, 0.125, -2.5, 0.5, -0.375, 0.75, -0.875, -0.1875, -0.625, -1.25, 0.875, 1, -0.5, 1, 0.625, -0.375, -2, 0.875, 0.875, -1.5, -1, 0.375, -0.0625, 0.75, -1.25, 0.5, 1, -0.0390625, 0.3125, 1.25, 2, 0.875, -0.875, -0.625, -0.75, -0.75, 0.75, 0.4375, -1.5, 0.5, -0.5, 0.25, 0.875, -0.375, -0.1875, 0.625, -0.875, 0.5, -0.3125, -0.875, 0.375, -1.5, -0.75, -0.625, -0.625, 0.078125, 0.15625, 1.75, -1.75, -0.4375, 0.75, -0.875, 0.875, -1.25, 0.75, 0.75, 0.75]
 [-0.3125, -0.75, -0.875, 1, 0.5, -2.5, -0.375, 1, -1, 1.75, 1.75, 0.625, 0.75, -0.75, -0.375, -1.25, -0.75, -0.875, 0.4375, 0.4375, 1.75, 1, 1.25, 0.875, -0.25, -1, 0.4375, -0.4375, 0.875, 0.375, -0.1875, 0.4375, 1.25, -0.875, 0.1875, 1, 0.875, 0.625, 0.15625, 1.25, -0.75, 1.5, 0.15625, 2.5, 1.75, 1, -0.078125, 0.375, 1.25, -0.875, 0.046875, -1.25, 1.25, -1, -0.25, -0.125, 0.4375, 0.5, 0.25, -1.25, 1.5, -0.046875, -0.875, -0.4375, 1, -0.21875, -0.875, 0.4375, 0.0625, 1.5, -0.09375, -1.5, 2, 0.00244141, 1.5, -0.109375, -0.875, 1.5, 0.375, -0.125, -0.75, -0.75, -1.75, 1.75, -0.0234375, -0.109375, 1.25, 0.0234375, -0.875, 0.3125, -1.5, 0.75, -0.625, -0.875, 1.75, 0.625, 1, 0.375, -0.15625, -0.0390625]
 [0.75, 0.875, 1.5, 0.5, -0.875, 0.875, 0.375, 0.375, 0.4375, -1.25, -0.078125, -0.625, 0.375, -0.046875, -0.625, -0.375, 1.75, -0.125, -0.875, -0.875, -0.5, 0.09375, -0.09375, -0.75, 0.125, -1.5, 0.375, -0.109375, -0.5, -0.25, -0.875, 0.109375, 1.25, 1, -0.15625, -0.15625, -0.125, -0.625, -0.75, 0.21875, -0.625, 2, -0.875, 0.125, 0.15625, 0.5, 0.1875, 0.0234375, 1.25, -0.875, 0.4375, -0.1875, 0.00683594, 0.3125, 1.25, 0.75, -1.5, 0.75, 1.5, -0.4375, 0.4375, -0.0625, -0.0546875, -0.75, -0.00976563, 0.3125, -0.75, 0.5, -1.75, -0.625, -0.75, 0.75, -0.5, -0.4375, 1.25, 0.09375, -0.0390625, 0.5, -0.875, -0.3125, 1.25, 1.25, 0.1875, 0.4375, -0.75, 0.5, -1, 0.0546875, -0.75, -0.1875, -0.5, 0.375, 1, 0.25, -1.5, -1.5, -1.5, 1, 2.5, -1.5]
 [-1.25, -0.4375, 0.3125, 0.875, 1.5, -0.0546875, -0.4375, 2, -0.21875, 0.875, -1.5, -0.4375, -0.15625, -0.875, 0.0195313, -0.375, 1, 0.109375, -0.875, -0.4375, -0.4375, -0.5, -0.5, -0.875, -0.75, 1, 0.5, -1.25, -0.875, 0.0195313, -0.375, 0.03125, -0.15625, 0.875, 0.3125, 0.4375, 0.125, 0.375, -1.25, 1, -0.21875, -0.109375, 1.5, 1.25, -0.75, -2, 0.015625, -0.5, 0.25, 1.25, 1, -0.875, 0.75, -1.75, 0.375, -0.75, -0.00195313, 1.5, 0.0273438, -1.5, 0.25, -1, 0.00683594, 0.5, -0.75, 0.5, -0.875, -0.375, -2, 0.3125, -0.375, -3, -0.75, -0.75, 1.5, -0.5, -1.75, -0.3125, -0.75, 2, -0.5, -0.4375, -0.875, 0.3125, 1.25, -0.375, 1.25, -1, 0.0136719, -0.21875, -0.125, 1.25, -1, -0.5, -1.75, -1, 0.125, -0.0195313, -1, -0.375]
 [-2, -0.125, 1.5, 1.5, 0.078125, -1.25, 0.25, -0.375, -1.25, 0.3125, 1.75, 1.75, -1, 0.75, 2, -0.00585938, 1.75, 1.75, -0.3125, 2, -0.00976563, -0.625, -1.5, 2, -0.625, -0.625, 1, 0.0273438, 0.125, -2.5, 0.5, -2.5, -0.625, 1.25, -1.25, 0.4375, -0.5, 1.25, 0.875, -0.5, -0.375, 2, -0.4375, 0.4375, 0.0546875, -1.5, 1.75, -0.0136719, -0.078125, -1, 1.25, 1.5, -2, 0.375, 1.25, 0.4375, 0.4375, -0.625, -1.75, -1.25, 0.625, -1.25, -1.75, -0.25, 0.09375, 0.75, -0.625, 0.25, 0.0625, 0.75, 0.109375, -0.00146484, -0.109375, -0.5, 1, -0.125, 0.625, 0.875, 0.625, 0.75, -0.5, -0.0390625, -0.5, -1, -1.75, 0.625, -0.25, 1, 0.5, 1, -0.625, 2.5, 1.25, 0.375, 0.4375, 0.21875, 0.625, 0.375, 1, 0.3125]
 [-0.3125, 0.125, 0.625, -0.5, -0.625, -0.5, -1.25, 0.21875, -0.1875, 0.75, -0.625, -0.375, 1.25, -0.5, -1.25, -0.5, 1.5, 0.375, -0.3125, 0.5, 0.625, -0.625, -0.625, -0.4375, -0.0625, -0.15625, 0.75, -0.1875, 0.21875, 1, -1.75, 0.3125, 0.4375, 0.4375, 0.4375, -0.0117188, -1.75, -0.875, 0.75, 0.625, -0.75, 0.75, 0.5, 1.75, 0.625, -0.5, -0.875, -0.4375, 0.875, 0.3125, 1, 0.875, -1.5, 0.5, 0.3125, -1.25, -0.3125, -0.25, -0.1875, 0.21875, 1, 0.3125, 0.75, 1, 0.5, 0.5, -1, -0.1875, 0.21875, -1, 1.25, -0.5, -1, 0.125, 1.5, -0.75, -0.21875, -2, -1.75, -0.3125, -0.078125, -0.5, -0.15625, -0.125, -0.15625, 0.5, 0.109375, -1.5, -1.25, -0.5, -1.5, 0.375, -0.375, -2, 0.5, -0.375, 0.625, 0.1875, -0.1875, 1.5]
 [-1, 0.1875, -0.15625, -0.3125, -1.75, 0.00195313, -0.4375, -0.25, -0.1875, -1.25, 1.25, 0.75, -0.15625, -0.5, -0.25, 0.0625, -1.75, -1, 0.1875, 1.5, 0.625, -0.5, -0.625, -0.15625, -1.5, 0.625, -0.09375, -1.75, -0.09375, -1.5, 0.75, 0.4375, -1.25, -0.375, -1.75, 1.75, -0.875, -0.875, 0.875, 1.75, -1.25, 1.25, 0.3125, -0.5, 1, 2, 0.5, -0.5, 0.15625, 0.75, -0.4375, 0.25, 0.00976563, -0.3125, 0.375, -2.5, 0.5, -0.3125, -0.15625, 0.21875, 1, -1.25, -0.4375, 0.21875, 2.5, -0.25, -1.25, 1.75, 0.875, 0.375, -0.375, -0.75, -1, -1, 2, -0.5, -0.3125, 1.5, 0.75, 0.15625, 0.375, 1.5, -0.15625, -0.0625, -1.75, 1, 0.15625, 0.3125, -1, -0.875, 0.375, 0.5, -0.5, 0.21875, 1, -0.0234375, -0.3125, 1, 0.3125, 1]
 [-0.15625, -0.4375, -0.5, 0.1875, 0.75, -1.5, 1.5, 0.625, 0.125, -2.5, -0.625, 0.5, -2, -0.125, 0.21875, 0.1875, 2, 0.00683594, 0.75, 0.625, 0.3125, -0.5, 0.5, 0.875, 1, 0.5, -2, -1.25, 0.375, -1, 0.3125, -1.25, 0.0195313, -0.109375, -1.5, 2.5, -0.875, -1.25, -0.3125, 0.5, 0.3125, 1.75, -0.1875, 1.25, -0.5, -0.625, -0.625, 0.5, -1.25, 0.875, -0.046875, -0.3125, 0.3125, -0.4375, -0.625, -1.25, -0.75, -1.25, 0.875, -0.75, 2, 0.109375, -0.3125, 1, 2, -1.5, 0.3125, 0.3125, -1.5, -1, 1.75, -1.25, -1.5, -1.75, 1.75, 0.4375, -0.875, -2.5, 0.0390625, -0.25, 0.5, -0.0390625, 0.625, 0.25, -0.0546875, 2, -0.75, 0.3125, 0.1875, -0.625, 0.15625, -1, -0.25, 0.3125, -0.109375, -0.5, 2, -0.875, -0.4375, -0.625]
 [1.25, 0.15625, 1.75, -0.375, 1, 0.625, 1.5, -0.375, -0.15625, -1.75, -0.4375, -1.25, -0.5, 0.15625, -0.75, -1.25, 0.75, -1.5, 1.5, -0.125, -0.625, -0.875, 0.75, -1.75, 0.0390625, 0.0625, 0.078125, -0.15625, -0.375, -0.5, -0.09375, 0.125, 0.09375, 1.5, -0.21875, 0.375, 0.875, -1, -1.25, -0.875, 0.25, -0.625, 0.875, 2, 0.875, 0.078125, -0.375, 0.125, 1.25, -0.5, -0.625, 0.875, 1.5, -0.875, 0.15625, 2, 1, -0.625, 0.625, 1, -0.21875, 0.375, -0.3125, -0.15625, -0.375, 0.75, 0.875, 0.15625, -0.4375, 0.4375, 1, -0.875, 1.5, 1.75, -0.125, 1.75, -0.3125, 0.3125, 0.125, -0.4375, -0.015625, -0.375, -1.25, -1.25, -0.1875, -1.5, -0.625, 0.5, -1, 0.3125, -0.125, 0.5, -0.5, 0.3125, 0.125, -0.75, 1.5, 0.625, -1.5, 1.5]
 [0.625, 0.4375, -0.21875, 1.5, -2.5, 0.109375, -0.375, -1.25, 0.875, 0.125, 1.5, 1, -0.75, 0.1875, 2.5, -0.75, -0.75, 0.078125, 0.09375, 0.875, 0.1875, 0.625, -0.625, -0.4375, -0.875, -0.1875, 1, -1, -1.25, 1, 0.875, 2, -1.75, 0.625, -1.25, 0.4375, -0.3125, -1.75, -1.25, 0.3125, -0.1875, -1.25, 0.625, 0.375, -0.875, 0.078125, -0.5, -0.375, -0.75, 0.375, 1.25, 1, 1.5, -0.3125, -0.75, -0.125, -1.25, 0.625, -1.75, 0.3125, 0.3125, 0.375, 0.875, -1.25, 1.5, -0.5, -1.5, -0.75, -1.5, 1, -0.5, -0.875, -0.75, -0.3125, -0.75, -0.1875, -0.875, 0.03125, 0.1875, -0.046875, -2, 0.5, 1.75, 0.15625, -0.75, -2, 0.75, -1.25, -0.875, 1.25, -1, 0.109375, 0.5, 2, -0.25, -2.5, -0.078125, -0.25, 3, -0.625]
 [-1, -0.625, 0.625, 0.00341797, 0.21875, 2, 1.5, 0.4375, 0.3125, -1.25, -0.375, 0.15625, -0.3125, -0.125, 0.3125, 1.75, 0.09375, 0.875, 0.625, 0.15625, -0.3125, -0.375, -2, 0.3125, 0.15625, -0.046875, -1.5, -2, -0.25, 1, 1, -0.75, -1.5, -0.875, -1.5, 1.25, -0.25, 0.3125, -0.875, -2.5, 1, 0.875, -0.75, 1, 0.000976563, 0.046875, 0.875, 0.125, -0.5, -0.75, -0.3125, 0.875, 0.0625, 1.25, -0.3125, -0.25, -0.875, -0.5, -2, -1.25, -3, -0.15625, 0.25, -2.5, -0.0273438, 1.5, 0.875, -1, -2, 0.15625, -0.3125, -0.3125, -0.5, 0.00292969, -0.5, -0.3125, -1.5, -0.875, 0.625, -0.375, 0.625, 0.3125, -1, 0.5, -1.25, -2, -2, 0.0390625, -1.5, 2, -0.5, -1.25, -0.625, 0.25, 0.3125, 0.1875, 0.25, -0.25, -0.25, 0.21875]
 [-0.375, -0.875, 0.25, 0.75, 0.125, -0.375, -0.625, 1.5, -1.25, 0.109375, -0.3125, 0.00976563, -2, 2, -0.15625, 0.5, -0.00292969, 0.15625, -0.625, 1, 0.5, 1.25, 0.4375, -0.75, 0.21875, 1.5, -0.15625, 0.1875, 0.5, -0.875, -1.5, 1.75, 0.625, -0.3125, -0.625, 0.125, -1.25, 0.75, 0.5, -1, -1.25, -0.4375, -0.875, 0.3125, 2, -0.875, 1.5, -1.5, 2.5, -1.5, -0.15625, -2, 0.75, 0.0546875, 0.375, -1, 0.4375, -0.875, 1.25, -2, 1.25, 0.15625, 0.75, 0.25, 0.1875, -0.625, -1.5, -0.5, -1.5, 1, 2.5, 0.4375, 0.0625, -0.3125, -0.875, -0.078125, -0.375, 0.875, 1, -0.5, -0.3125, -0.25, 1.5, -1.75, -0.375, 2, -0.25, 1.5, -1, -1.5, -0.875, 0.75, -0.1875, 0.4375, -0.1875, -0.875, -1.25, -1.5, -1.25, -2.5]
 [-2, 1, 1.5, 1.75, -0.1875, -0.09375, -0.4375, -0.25, -0.625, -0.875, -0.4375, -0.5, 0.21875, 0.4375, 0.125, -1.25, -0.4375, -0.125, -0.109375, 0.0273438, -0.75, -0.75, -0.625, -1.25, -0.75, 0.3125, -0.375, -1.75, -0.3125, -0.625, 0.15625, 0.3125, -0.75, 1.25, -0.1875, -0.625, 0.875, 1.75, 1, 0.4375, -1.25, -1.5, -0.03125, 0.375, -1.5, -1.75, 2, -1, 1, -0.625, 0.078125, -0.0390625, 1.25, 1, 2.5, -0.15625, 0.0195313, 0.3125, 0.875, -0.75, 1.5, 0.875, 0.1875, -2, -0.25, -0.5, -0.4375, -0.625, -0.3125, 0.5, -0.75, -1.25, -0.15625, -0.75, 1.25, 0.5, 1, 0.4375, 0.0546875, -1.25, 0.125, -0.1875, 0.625, 1.25, -0.0625, -0.21875, 0.375, -3, 0.21875, -1.25, -0.375, 0.046875, 1.25, -1, -0.625, -1.5, 0.109375, -0.0625, 1.25, -0.125]
 [-0.1875, -0.4375, -0.078125, -1.25, 0.3125, -1.75, 0.1875, 0.5, -0.4375, -0.4375, 1.25, -1, 0.3125, -1.25, 0.75, -2, -1.5, -1.25, -0.75, -2, -1.75, 0.75, 1.75, 0.3125, 1.5, -0.375, 0.109375, 0.5, 0.15625, 0.109375, 0.5, -0.0625, -0.3125, 1.5, 0.4375, 0.375, 0.4375, -0.00146484, 0.625, 0.375, -0.875, 1.75, 0.75, 1, -2.5, 1, -2, -0.625, 0.75, -0.625, 0.0625, 0.875, -1.25, 0.0546875, 0.21875, -2, -0.875, -0.375, 1.25, -1, 0.00488281, 0.375, 0.625, -0.375, 0.5, -0.625, -1.75, -0.25, 1.5, -1.75, -0.875, 0.625, 1, -0.375, 1.25, -1, 0.4375, 0.375, -1.75, -2, 0.875, 1.25, -0.75, 0.875, 0.75, -0.0234375, -0.875, 0.875, 1.75, -0.5, -0.09375, 0.25, -0.625, -1.5, -1.75, 1.25, -0.25, 0.15625, -0.625, 1.5]
 [1.75, 1, 2, -0.75, 2, -0.125, -3.5, 0.3125, -0.1875, 1.5, 0.4375, -1.5, -0.0625, -0.1875, -1.25, 1, -0.75, -0.75, -0.75, -0.625, 0.4375, 1, 2, -0.375, -1, 0.375, -1.5, -1, -0.1875, 0.75, -0.375, 0.75, 0.875, -0.5, -1, 0.25, -0.625, 0.75, 0.078125, -0.75, 0.1875, 0.15625, 1.75, -1.75, 0.75, -0.4375, 0.1875, -0.3125, 0.5, 1.25, -0.15625, 1, 0.0546875, -1.25, -0.875, 0.75, 1.25, 1.25, 2.5, -1.25, 1, -0.4375, -0.078125, -0.0625, -0.09375, -0.5, -0.375, 0.75, 0.875, -0.03125, -1.75, 0.5, -0.5, -0.5, 2, 0.3125, 0.75, -0.625, 0.375, -0.00976563, -0.625, -0.3125, -1.25, -0.75, 1, -2, -0.25, 0.625, -1, -0.3125, 1.25, -0.4375, 2.5, 1.75, -0.875, -0.1875, -1, 1.5, -0.109375, -0.1875]
 [-1, -1.5, -0.875, -0.625, -0.75, -0.078125, 0.1875, -0.03125, 2.5, -1.75, -0.015625, 0.25, 2, -0.25, 0.3125, -1.75, 0.5, 0.1875, 0.875, 0.875, -0.375, 0.0390625, 0.15625, 0.625, -0.625, 0.875, 1.5, -1.5, 0.625, -0.375, 1.25, 0.375, 0.5, 0.75, 0.75, 0.625, -0.4375, -1.25, -0.0273438, 1.5, 0.25, 0.625, -1.5, 0.4375, 0.4375, -1.25, 0.25, 0.3125, 0.125, 0.875, -2, -1, -2, 0.25, -0.5, 1.25, 0.3125, 0.078125, 0.1875, -0.75, 0.00683594, -0.875, -0.3125, -1.5, -0.125, 0.75, 1, 1, -0.5, 0.75, 0.875, 0.3125, -0.875, -0.5, -1.5, -1, 2, 0.25, 0.75, -0.625, -0.25, 0.625, 1, -1.75, 1.5, -0.5, 0.875, -0.09375, -1, 0.0136719, 1.5, 1.25, -2, 1.75, 0.15625, -0.1875, 1, 0.75, -0.75, -0.625]
 [0.625, -1.25, 0.75, 0.875, -1.25, 2, 0.625, 0.4375, 1.25, 0.21875, 0.375, 1, 0.1875, -0.625, 0.875, -0.00585938, -0.0390625, -0.3125, 1.25, 1, 1.75, -0.15625, 0.625, -1, 1.5, -0.15625, -1.5, 0.4375, 1.75, -0.75, 0.3125, 0.75, 0.375, -1, -0.625, -0.5, -0.75, 0.1875, 0.625, 1.25, 1.5, -0.875, 1, 0.25, 1.5, -1.75, -1.5, 1, -0.75, 0.5, 0.5, -2.5, 1.75, 0.625, -0.875, -0.5, -0.625, 1.75, -0.15625, -2, 1.75, 0.3125, 0.4375, -0.09375, -0.75, -1, 0.3125, 1.5, 1.25, 0.25, -1, 0.0234375, 1.25, 0.375, 1, 0.375, 1.25, 0.75, 0.109375, 1.25, -0.75, -0.25, -1, -0.75, 0.1875, -0.875, 0.75, -0.21875, 0.15625, -0.5, -0.15625, 0.625, 0.21875, -0.25, -0.375, -1.25, 1, -1, 0.75, -0.375]
 [3, -0.875, -1.25, 1.25, 1.25, -0.375, -0.75, 0.875, -1.25, -1.75, -0.75, -2, -0.375, -1.25, -0.375, 0.5, -1.5, -1.25, 0.875, -2, 0.5, -0.125, 0.21875, 1.75, -0.4375, -0.0546875, -0.078125, 0.3125, -0.875, -2, -1.25, -0.625, 0.4375, -0.125, -0.625, 0.875, -0.0546875, 1.75, 0.0625, -0.21875, 0.625, -0.25, 3.5, -1.25, -0.4375, 1.25, -0.078125, 0.4375, -0.109375, -1, -1.5, -0.4375, -0.75, -1.25, 2, 1, -0.875, 0.25, 1.25, -0.75, -0.625, -1.5, -1.25, -1, 0.75, 1, 1.5, -1.25, 0.21875, 1.25, 0.3125, -0.0625, 1.5, 0.875, -1.5, 0.625, -1.25, 0.5, -1.25, 1.25, 0.4375, 2, 1.25, 0.375, 0.625, 2.5, -1.25, -0.25, 1.75, 0.625, -0.375, -0.3125, 0.5, -0.75, 0.3125, 1.25, 0.3125, -0.3125, 0.25, -3]
 [-1.5, 0.5, -0.21875, -1.5, 0.21875, -2.5, -0.5, 1, -0.3125, 0.25, 0.5, 0.5, 0.21875, -0.00341797, 0.25, 1.75, 0.375, 2, 1.5, 0.75, 0.25, -0.125, 0.75, -1.75, 0.5, -1.5, 2.5, 0.75, 1, 1.5, -0.5, 0.625, -1.75, 2, 0.25, -0.0625, -0.0625, 0.3125, -1, 1, 0.75, -0.4375, 0.3125, 0.21875, 0.3125, 0.625, -0.09375, 0.5, -0.75, -1.5, 0.875, 1, 0.25, 1, -1.25, 2, -0.625, 1, 0.0390625, -1.5, 0.0625, -1.25, 0.4375, -1, -0.25, -0.5, 0.875, 1, -1.5, 0.75, 0.75, 0.625, -0.0195313, 0.21875, 2, -0.3125, -1.5, 0.75, -2.5, 1, 1.25, 0.3125, -0.3125, 1.25, 0.5, 1.75, -0.875, 0.875, 0.625, -0.5, -0.4375, -0.875, -2, 2, -0.0625, -0.875, 0.5, 0.00146484, -0.75, 0.5]
 [1.25, 0.0625, -0.5, 0.4375, 0.875, 0.5, -0.75, 0.625, -0.75, 0.4375, -0.5, 1, -0.4375, 0.875, -0.125, 0.21875, -1.5, 0.375, -2, 0.21875, 0.5, -0.375, 0.75, -0.375, 0.375, 1.5, -0.078125, 0.25, 0.03125, 1.25, 0.5, 0.25, -0.25, 0.5, -0.1875, 1.5, 1, -0.75, 0.0234375, -0.375, 0.375, -0.1875, 0.1875, -1.25, 1, -0.0390625, 1, 0.4375, -0.75, -1.75, -0.21875, 0.875, 0.375, 0.375, -0.3125, 0.75, -1.75, -1, -0.25, 1.25, 0.75, -0.875, 1.25, -0.75, 2.5, 1, -0.375, 0.375, 0.5, -1, 2.5, 1, 1.75, -0.875, 2, 0.875, 0.5, 0.375, -0.625, 0.375, -0.15625, -0.625, 1.25, -1.75, 1.5, -0.75, -0.875, 0.4375, 2, -1, -0.25, -0.125, 0.21875, -0.375, 1.5, 0.078125, -1, -0.75, 0.875, -1.5]
 [-0.4375, 0.875, 1.75, -1.5, -0.625, -0.25, -1, -0.625, 0.00683594, -1.75, -1, 1, 0.75, 0.75, 0.4375, 0.4375, 0.875, 0.5, 0.75, -0.109375, -0.875, -0.625, -0.1875, 0.75, 0.5, 0.75, 0.25, 1.75, -1.5, -0.75, -0.75, 1.5, 1.75, 0.375, -0.109375, 0.21875, -2, -0.0625, 0.15625, -1.5, 1.25, 0.15625, 1.75, 0.625, 0.4375, -0.09375, 0.875, 1.25, 1, 0.1875, 0.21875, -2.5, 1.25, -1, 0.03125, 1.5, -0.3125, -0.21875, 0.75, -0.25, -1.25, -0.4375, -0.625, 0.0390625, -1.75, -0.5, -0.25, -2, 0.4375, -1, 0.375, 1, 1.5, -0.046875, -1.25, -1, 0.875, 0.75, -1, 0.0546875, -0.25, 1.25, -0.25, -0.15625, 1, -1.25, 0.75, -0.75, -0.75, -0.3125, 0.625, 0.625, -1.5, 0.875, 0.125, -0.75, -0.5, 0.109375, 0.3125, -1.5]
 [-1.5, 0.078125, -0.5, -1.5, 2, 0.75, 0.5, -1.75, -0.078125, -0.1875, -0.00341797, -1.25, 2.5, -0.5, -1.25, 0.15625, 0.375, -0.21875, -0.078125, -0.5, -0.15625, 1.25, 0.21875, 0.875, -0.21875, -1, -1, -1, 0.75, -0.875, 0.21875, 0.5, 1.5, 1.25, -0.375, 0.375, 0.00683594, 0.875, 0.25, -0.375, -1.5, -1.25, -1.5, 0.109375, -0.625, 0.75, -0.25, 0.4375, -0.625, -1.75, -0.109375, 1.25, 1, 2.5, -1.25, 1, 0.5, 0.25, 0.625, 1, 0.875, 0.5, -1.25, 0.875, -0.3125, -0.5, -1.5, 0.3125, 2, -0.625, 0.3125, 0.4375, 1.75, 0.625, 0.75, -0.25, 0.4375, -0.09375, 1, 2.5, 0.5, 0.875, 1.25, 0.25, -0.0195313, -0.625, 1.5, -0.75, 1.5, -3, 2.5, 0.875, 1, -1, -1.75, 0.625, 1.75, 1.25, -0.875, 0.15625]
 [-1.25, 0.3125, 0.625, 0.15625, 0.3125, 0.625, 1.5, 1.5, -0.21875, 0.4375, -1.75, 0.75, -1.25, 0.0625, 0.3125, 0.0195313, 0.875, -1.5, -0.875, -0.4375, -0.5, -1, -1.5, 0.5, 0.875, -0.15625, -0.1875, -0.4375, 1.25, -2.5, -0.0546875, 0.3125, 0.4375, -2, -2.5, -0.5, 0.875, 1, -1.5, 1.5, 0.125, -0.5, 1.5, -0.25, -1, -0.75, -0.375, 0.4375, 0.21875, 0.0546875, 1, 1.25, -0.625, 0.75, -2, -1, 0.5, -0.625, -0.875, 1.25, -0.375, -0.3125, -1.25, 0.25, 1, 0.125, 0.5, -0.625, -0.25, -1.25, 0.5, 0.15625, -2.5, -0.75, 0.00244141, 0.109375, -0.5, -1.5, 0.375, -1.75, 1.25, -1.5, -1.5, -1.25, 1.5, 1.25, -1, 0.25, -0.75, 0.625, -0.03125, 0.875, 1.75, -1.25, -1, -1, 1.75, -0.5, 1.25, 1.5]
